OBJECTID,CBSAFP10,GEOID10,NAME10,NAMELSAD10,LSAD10,MEMI10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GISJOIN,F1900_mean,F1910_mean,F1920_mean,F1930_mean,F1940_mean,F1950_mean,F1960_mean,F1970_mean,F1980_mean,F1990_mean,F2000_mean,F2010_mean,F2020_mean,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol
"830","27540","27540","Jasper, IN","Jasper, IN Micro Area",M2,"2",G3110,1972295888,38643326,"+38.3776777","-087.0329142",G27540,0.01128380479,0.01883742617,0.02940627914,0.03866956792,0.04746658377,0.06092632888,0.07653092944,0.09474665838,0.12412185266,0.14740441405,0.17426173454,0.19232203917,0.23046316444,2.54571320586,0.20734938271,"851","0",0.00224830512,0.00224830512
"831","29140","29140","Lafayette, IN","Lafayette, IN Metro Area",M1,"1",G3110,3311163957,16376733,"+40.5147241","-086.9304622",G29140,0.02105678382,0.03298457839,0.04342844262,0.05293311043,0.06057816932,0.07115352105,0.0872889156,0.10473918515,0.12498826005,0.13738565284,0.16255611699,0.17931138118,0.21423070421,3.74333428771,0.3534642441,"852","0",0.00224830512,0.00224830512
"832","42980","42980","Seymour, IN","Seymour, IN Micro Area",M2,"2",G3110,1319112546,11917286,"+38.9119571","-086.0425161",G42980,0.01783786321,0.02473829977,0.03483077501,0.04163732808,0.05187062855,0.06548373469,0.08571562691,0.10655776182,0.13176547904,0.14673989579,0.17391916632,0.19133455382,0.21269304793,1.90035943976,0.13841535952,"853","0",0.00224830512,0.00224830512
"833","10780","10780","Alexandria, LA","Alexandria, LA Metro Area",M1,"1",G3110,5078935287,169184339,"+31.3253340","-092.5468804",G10780,0.00055962374,0.00085729595,0.00163124367,0.00255998095,0.00453652438,0.00816812526,0.01427635887,0.02233732214,0.0329106388,0.03847115556,0.04838959338,0.05817705543,0.14584747276,4.55862453116,0.49725208284,"854","0",0.00224830512,0.00224830512
"834","29340","29340","Lake Charles, LA","Lake Charles, LA Metro Area",M1,"1",G3110,6082706418,1767400144,"+29.9810295","-093.2393843",G29340,0,0,0,0,0,0,0,0,0,0,0,0,0.00889792919,5.08276371135,0.65208139665,"855","0",0.00224830512,0.00224830512
"835","47900","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,"1",G3110,14499580792,1119028215,"+38.8348307","-077.3784451",G47900,0.02565431679,0.03497620666,0.04544102651,0.05869306594,0.07720938137,0.10343728756,0.14355880354,0.19439157036,0.26629843644,0.33766145479,0.39444255608,0.44732324949,0.49671566961,15.4405900014,1.52611978833,"856","0",0.00224830512,0.00224830512
"836","31340","31340","Lynchburg, VA","Lynchburg, VA Metro Area",M1,"1",G3110,5491606701,68347040,"+37.3649258","-079.2166894",G31340,0.01805529011,0.02303567213,0.03152368211,0.04211402039,0.05494159575,0.0728057651,0.09725797929,0.12298058438,0.16502715039,0.19574137989,0.23548325445,0.25150367064,0.3076482029,4.25886424498,0.56563145495,"857","0",0.00224830512,0.00224830512
"837","18580","18580","Corpus Christi, TX","Corpus Christi, TX Metro Area",M1,"1",G3110,4620556143,1599387010,"+27.8989315","-097.4012355",G18580,0.00142590618,0.00221215352,0.00321162047,0.00631663113,0.01399253731,0.02702558635,0.04153784648,0.05663646055,0.07306769723,0.08952558635,0.10254530917,0.11267324094,0.13459488273,16.0797275472,0.42961088737,"858","0",0.00224830512,0.00224830512
"838","31260","31260","Lufkin, TX","Lufkin, TX Micro Area",M2,"2",G3110,2066235308,173343492,"+31.2519514","-094.6110558",G31260,0.00164661885,0.00320951132,0.00708883369,0.01451257291,0.02793670286,0.04649605091,0.06469258463,0.0888057827,0.12070553431,0.14423264771,0.16566660155,0.18040244481,0.18897044459,2.78240360518,0.21202730995,"859","0",0.00224830512,0.00224830512
"839","26420","26420","Houston-Sugar Land-Baytown, TX","Houston-Sugar Land-Baytown, TX Metro Area",M1,"1",G3110,22863087517,3222572936,"+29.8010046","-095.3426200",G26420,0.00213244845,0.00402562093,0.00792765978,0.01593683114,0.03028024212,0.04909627308,0.07397045599,0.10831050132,0.16044110919,0.19566200561,0.24020940591,0.27965575814,0.32323027814,16.3122298327,2.21963397602,"860","0",0.00224830512,0.00224830512
"840","28660","28660","Killeen-Temple-Fort Hood, TX","Killeen-Temple-Fort Hood, TX Metro Area",M1,"1",G3110,7293204261,110344348,"+31.2074305","-097.7858838",G28660,0.00068382129,0.00177287002,0.00326714619,0.00511599635,0.00783439706,0.01229189883,0.01894438253,0.02910883734,0.04876236788,0.0681457468,0.09175868706,0.11631715801,0.14290176612,4.08216367465,0.70035813636,"861","0",0.00224830512,0.00224830512
"841","12420","12420","Austin-Round Rock-San Marcos, TX","Austin-Round Rock-San Marcos, TX Metro Area",M1,"1",G3110,10929465393,155886991,"+30.2395128","-097.6912697",G12420,0.0032754169,0.00535003552,0.00861417731,0.01360904714,0.02042484581,0.0292814378,0.0448579901,0.06693463824,0.10946431994,0.15997113574,0.2219165417,0.27892345334,0.32507808008,4.56961823856,1.03888412908,"862","0",0.00224830512,0.00224830512
"842","11100","11100","Amarillo, TX","Amarillo, TX Metro Area",M1,"1",G3110,9451495291,85751157,"+35.1847590","-101.6263412",G11100,0.00016383022,0.00108783266,0.00305379529,0.00742478555,0.00944972706,0.01337509912,0.01837519742,0.02352601952,0.03064935746,0.03617371246,0.04279900653,0.0489721292,0.05448993099,3.9066170142,0.94385755611,"863","0",0.00224830512,0.00224830512
"843","11380","11380","Andrews, TX","Andrews, TX Micro Area",M2,"2",G3110,3886829704,957046,"+32.3122581","-102.6402058",G11380,0,0,0,0,4.822531e-05,0.00041795267,0.00490290638,0.00597993827,0.00768389918,0.00898598251,0.00964506173,0.01068994342,0.0133905607,2.5785173442,0.37234150708,"864","0",0.00224830512,0.00224830512
"844","13300","13300","Beeville, TX","Beeville, TX Micro Area",M2,"2",G3110,2279809490,246410,"+28.4160770","-097.7425858",G13300,0,0,0,0,0,0,0,0,0,0,2.743033e-05,2.743033e-05,5.486065e-05,2.1257092743,0.21007589874,"865","0",0.00224830512,0.00224830512
"845","48660","48660","Wichita Falls, TX","Wichita Falls, TX Metro Area",M1,"1",G3110,6784750731,144212772,"+33.7678910","-098.5030297",G48660,0.00034276849,0.00155147841,0.00414930274,0.00930887049,0.01427901355,0.01798632534,0.02363298515,0.02843174397,0.0365589652,0.04263859573,0.04862802403,0.0532914795,0.06389024192,3.90852164739,0.67390541913,"866","0",0.00224830512,0.00224830512
"846","37300","37300","Palestine, TX","Palestine, TX Micro Area",M2,"2",G3110,2752126295,39884082,"+31.8412660","-095.6617444",G37300,0.00118663801,0.00179115171,0.00268672757,0.00378380799,0.00656009314,0.00967221924,0.0135903636,0.02064302346,0.04164427727,0.06441429339,0.08259448325,0.09705803332,0.11877574781,3.33711482351,0.26677573805,"867","0",0.00224830512,0.00224830512
"847","41700","41700","San Antonio-New Braunfels, TX","San Antonio-New Braunfels, TX Metro Area",M1,"1",G3110,18939658512,150788514,"+29.4330599","-098.6069734",G41700,0.00369628276,0.00616483653,0.00985784535,0.01599649033,0.02336286431,0.03449754782,0.04576646303,0.06239809849,0.08798397077,0.11791436672,0.15931011452,0.19449191663,0.23064608011,7.08256949075,1.77409412022,"868","0",0.00224830512,0.00224830512
"848","46900","46900","Vernon, TX","Vernon, TX Micro Area",M2,"2",G3110,2514474467,18257915,"+34.0849199","-099.2424397",G46900,0.00049352252,0.00123380629,0.00236890808,0.00424429365,0.0071560765,0.0101172116,0.01201727329,0.01413942011,0.01675508945,0.01818630475,0.01979025293,0.02090067859,0.03797655768,2.43619326445,0.24751093465,"869","0",0.00224830512,0.00224830512
"849","28500","28500","Kerrville, TX","Kerrville, TX Micro Area",M2,"2",G3110,2857580696,10250172,"+30.0539275","-099.3519680",G28500,0.00030517046,0.00071933037,0.00098090505,0.00220158689,0.00566745139,0.00911151801,0.01397244747,0.02016304822,0.03077862063,0.04769378324,0.06441276484,0.07969308571,0.10530560642,2.59001241529,0.26893168715,"870","0",0.00224830512,0.00224830512
"850","27380","27380","Jacksonville, TX","Jacksonville, TX Micro Area",M2,"2",G3110,2727030862,24032104,"+31.8438587","-095.1565040",G27380,0.00024984668,0.00070411338,0.00111295341,0.0018170668,0.00386126695,0.00717741386,0.01056170077,0.01558134781,0.02339473505,0.03077656892,0.04660776342,0.05453471733,0.14300315715,3.05038393438,0.26222722975,"871","0",0.00224830512,0.00224830512
"851","14300","14300","Bonham, TX","Bonham, TX Micro Area",M2,"2",G3110,2307256396,20841602,"+33.5911611","-096.1049882",G14300,0.00539466974,0.00810542419,0.01344641563,0.01833114147,0.02391368528,0.03150916557,0.03617917819,0.04420408492,0.0567648085,0.07093588126,0.09162886819,0.10912799592,0.1397783086,2.2234576293,0.22567909962,"872","0",0.00224830512,0.00224830512
"852","23620","23620","Gainesville, TX","Gainesville, TX Micro Area",M2,"2",G3110,2265615780,61333893,"+33.6391685","-097.2103723",G23620,0.00230971693,0.00306171778,0.00521029167,0.00695600795,0.0092388677,0.01189772788,0.01557716066,0.02288231187,0.03864747274,0.0537143471,0.07885266155,0.09974754257,0.13321158081,2.84979830453,0.22626421513,"873","0",0.00224830512,0.00224830512
"853","41660","41660","San Angelo, TX","San Angelo, TX Metro Area",M1,"1",G3110,6665424273,48281108,"+31.3653095","-100.6594181",G41660,0.00040961096,0.00115435817,0.00170360923,0.00350031186,0.00523184911,0.00858321154,0.02094601514,0.02332920619,0.0274904812,0.03305746656,0.03691153334,0.04176169951,0.04822238152,3.53454339534,0.6369315061,"874","0",0.00224830512,0.00224830512
"854","36220","36220","Odessa, TX","Odessa, TX Metro Area",M1,"1",G3110,2324999033,10597635,"+31.8653008","-102.5425068",G36220,0,2.676158e-05,0.00024085423,0.00165921803,0.0100355929,0.02515588621,0.04466507881,0.05812615409,0.07627050606,0.08676104584,0.09251478577,0.09976717424,0.10669842374,1.89336077344,0.22257007112,"875","0",0.00224830512,0.00224830512
"855","30220","30220","Levelland, TX","Levelland, TX Micro Area",M2,"2",G3110,2352723875,446121,"+33.6059320","-102.3433978",G30220,0,5.311662e-05,5.311662e-05,7.967493e-05,7.967493e-05,0.00013279154,0.00031869971,0.00077019095,0.0033197886,0.00594906116,0.01354473747,0.01869704937,0.04262608557,1.92094153291,0.22843380698,"876","0",0.00224830512,0.00224830512
"856","24180","24180","Granbury, TX","Granbury, TX Micro Area",M2,"2",G3110,1572393165,56147343,"+32.3790511","-097.8191594",G24180,0.00379950875,0.00445194965,0.0051811483,0.00710009211,0.01224286153,0.02014891004,0.0279782008,0.0485108996,0.09222443967,0.12657353393,0.17170709242,0.20436751612,0.22616671784,1.59932166311,0.15588959904,"877","0",0.00224830512,0.00224830512
"857","45020","45020","Sweetwater, TX","Sweetwater, TX Micro Area",M2,"2",G3110,2362061553,5052677,"+32.3123380","-100.4181079",G45020,7.921838e-05,0.00026406126,0.00081858991,0.0016107737,0.00266701875,0.00454185371,0.0060470029,0.00776340111,0.01169791392,0.01484024294,0.0178241352,0.02075521521,0.02933720623,1.90765676703,0.22608425863,"878","0",0.00224830512,0.00224830512
"858","43420","43420","Sierra Vista-Douglas, AZ","Sierra Vista-Douglas, AZ Micro Area",M2,"2",G3110,15969063883,137025224,"+31.8817928","-109.7541201",G43420,0.00060531513,0.00122227094,0.00181982562,0.00233201535,0.00299553386,0.00407811669,0.00576989488,0.00869170447,0.01429086944,0.0190402651,0.02578021628,0.03194589414,0.03824349965,5.0125054935,1.53690419327,"879","0",0.00224830512,0.00224830512
"859","29420","29420","Lake Havasu City-Kingman, AZ","Lake Havasu City-Kingman, AZ Metro Area",M1,"1",G3110,34475546921,387371395,"+35.7177050","-113.7496891",G29420,1.79265e-06,4.481636e-05,0.00011293723,0.00014879032,0.00024738631,0.00039796928,0.00134090551,0.00384345107,0.00749688078,0.01049599162,0.01327639863,0.01612851181,0.01701408309,10.3599962087,3.47147841162,"880","0",0.00224830512,0.00224830512
"860","22380","22380","Flagstaff, AZ","Flagstaff, AZ Metro Area",M1,"1",G3110,48222689085,109964090,"+35.8296919","-111.7737277",G22380,3.232919e-05,6.336521e-05,0.00011509191,0.00017845712,0.00026768568,0.00040864095,0.00081340239,0.00150007436,0.00271047918,0.00389890016,0.00523991491,0.00632488248,0.00706328115,11.9571572886,4.8230396829,"881","0",0.00224830512,0.00224830512
"861","30340","30340","Lewiston-Auburn, ME","Lewiston-Auburn, ME Metro Area",M1,"1",G3110,1211926439,75610678,"+44.1676811","-070.2074347",G30340,0.06263037889,0.06631737253,0.08096832096,0.08771163829,0.09591034784,0.10769902489,0.12021539805,0.14127007228,0.1766846165,0.21098336002,0.23295978266,0.25411148304,0.34973075244,1.96152512361,0.14481850473,"882","0",0.00224830512,0.00224830512
"862","13540","13540","Bennington, VT","Bennington, VT Micro Area",M2,"2",G3110,1748190656,6931622,"+43.0353251","-073.1114599",G13540,0,0,0,3.559986e-05,3.559986e-05,3.559986e-05,3.559986e-05,0.00021359915,0.000249199,0.00032039872,0.00032039872,0.00035599858,0.13268066928,2.21994670967,0.19421836827,"883","0",0.00224830512,0.00224830512
"863","12300","12300","Augusta-Waterville, ME","Augusta-Waterville, ME Micro Area",M2,"2",G3110,2246876912,216653706,"+44.4170119","-069.7657639",G12300,0.03453175348,0.03648542359,0.04067185954,0.04521350823,0.05148047599,0.05873696496,0.06619643265,0.07774084693,0.09458808008,0.10846674955,0.11737244057,0.12500951463,0.29558775024,2.96201976406,0.27843428076,"884","0",0.00224830512,0.00224830512
"864","40500","40500","Rockland, ME","Rockland, ME Micro Area",M2,"2",G3110,945691411,2017114386,"+44.0420446","-069.0385145",G40500,0.06336811112,0.0654163733,0.0681687256,0.07175318441,0.07584970876,0.08353069193,0.09127568329,0.10164501056,0.12302374704,0.14152211483,0.15758817129,0.16814952314,0.30576713819,9.47389428874,0.10870611116,"885","0",0.00224830512,0.00224830512
"865","38860","38860","Portland-South Portland-Biddeford, ME","Portland-South Portland-Biddeford, ME Metro Area",M1,"1",G3110,5386265282,2013890847,"+43.6514172","-070.4183755",G38860,0.06214478096,0.06591546199,0.07248941901,0.08008574727,0.09044137855,0.10433683285,0.12011213104,0.14112021107,0.17535315781,0.21318089375,0.24285164624,0.26545374595,0.40626614632,16.2863393609,0.6332544308,"886","0",0.00224830512,0.00224830512
"866","32340","32340","Maryville, MO","Maryville, MO Micro Area",M2,"2",G3110,2271326393,2361606,"+40.3604838","-094.8832814",G32340,5.494958e-05,5.494958e-05,8.242438e-05,8.242438e-05,8.242438e-05,8.242438e-05,8.242438e-05,8.242438e-05,8.242438e-05,0.00010989917,0.00010989917,0.00013737396,0.00038464709,2.16696616092,0.24137066404,"887","0",0.00224830512,0.00224830512
"867","38740","38740","Poplar Bluff, MO","Poplar Bluff, MO Micro Area",M2,"2",G3110,1799185123,11194895,"+36.7151802","-090.4031300",G38740,0.00279686475,0.00403991575,0.00628431339,0.0118089845,0.02089016263,0.03124892096,0.0421601464,0.05718034598,0.07679292842,0.08884361728,0.10317323297,0.11208176513,0.11902213321,2.25804242603,0.18269723102,"888","0",0.00224830512,0.00224830512
"868","43460","43460","Sikeston, MO","Sikeston, MO Micro Area",M2,"2",G3110,1087768829,15196632,"+37.0477927","-089.5680975",G43460,0.00566475953,0.00832719651,0.01172605223,0.01563473631,0.02016654393,0.02441511358,0.0301931683,0.03812383164,0.05336203478,0.07131932249,0.08921996261,0.10457146094,0.14728374781,1.63758258916,0.11170119961,"889","0",0.00224830512,0.00224830512
"869","42740","42740","Sedalia, MO","Sedalia, MO Micro Area",M2,"2",G3110,1766947035,10482137,"+38.7273667","-093.2852073",G42740,0.01950448076,0.02396766825,0.03264804077,0.04023897382,0.04406958355,0.04884905992,0.05830258303,0.06919697768,0.08926374978,0.10448075909,0.12598840274,0.1430328589,0.17178000351,1.75428026254,0.18432074407,"890","0",0.00224830512,0.00224830512
"870","33620","33620","Moberly, MO","Moberly, MO Micro Area",M2,"2",G3110,1250145642,13315608,"+39.4416013","-092.4927245",G33620,0.01423487544,0.01705219454,0.02402135231,0.02807433768,0.03237445631,0.03603202847,0.04097469355,0.0492783709,0.06618228549,0.07656188217,0.09059905101,0.10443851325,0.11145709767,1.44624374314,0.13219013558,"891","0",0.00224830512,0.00224830512
"871","27900","27900","Joplin, MO","Joplin, MO Metro Area",M1,"1",G3110,3271808157,11947099,"+37.0555457","-094.3397364",G27900,0.00753482,0.0102366999,0.01583073293,0.02058756374,0.02422178248,0.02943526905,0.03432529112,0.04100388157,0.0501179694,0.05770987138,0.06958292107,0.08141791613,0.26569754167,2.3155402268,0.33276161263,"892","0",0.00224830512,0.00224830512
"872","14700","14700","Branson, MO","Branson, MO Micro Area",M2,"2",G3110,2839843659,170803047,"+36.6950081","-093.2235611",G14700,0.00414980807,0.00564373898,0.00977279801,0.01736694678,0.02568731196,0.03382093578,0.04734931009,0.07125220459,0.09951239755,0.12181761594,0.15518207283,0.18244631186,0.19844382197,2.68140504611,0.30347410232,"893","0",0.00224830512,0.00224830512
"873","44180","44180","Springfield, MO","Springfield, MO Metro Area",M1,"1",G3110,7787586447,36022983,"+37.3608589","-093.1802486",G44180,0.01914391911,0.02619399704,0.03561008753,0.04560169458,0.0554973822,0.06591263339,0.07779864913,0.09774989009,0.12982694537,0.15478997642,0.1889213061,0.21790495983,0.23496263139,4.14154009465,0.79545475485,"894","0",0.00224830512,0.00224830512
"874","10140","10140","Aberdeen, WA","Aberdeen, WA Micro Area",M2,"2",G3110,4926225833,834957671,"+47.1427856","-123.8270425",G10140,0.00268820565,0.00533890146,0.00960252066,0.01564160592,0.01924255117,0.02209329949,0.02569424474,0.03263356631,0.04239862964,0.04737493592,0.05330149164,0.05760262069,0.06271646307,5.59524895464,0.59332107473,"895","0",0.00224830512,0.00224830512
"875","44060","44060","Spokane, WA","Spokane, WA Metro Area",M1,"1",G3110,4568198649,43802705,"+47.6203793","-117.4043916",G44060,0.0132663017,0.03107214483,0.04264458778,0.05017887148,0.05648002602,0.06967857336,0.08424575858,0.10305436609,0.15373461976,0.17986069706,0.2242397962,0.25715485934,0.28535421974,3.27419105123,0.55169714281,"896","0",0.00224830512,0.00224830512
"876","36020","36020","Oak Harbor, WA","Oak Harbor, WA Micro Area",M2,"2",G3110,539879663,800115268,"+48.1584361","-122.6705032",G36020,0.00825498739,0.02258656272,0.04689291447,0.08128869525,0.10800275166,0.14205457464,0.19101123596,0.26358633341,0.39004815409,0.47282733318,0.56913551938,0.62107314836,0.6537491401,3.35900167787,0.06632568892,"897","0",0.00224830512,0.00224830512
"877","47460","47460","Walla Walla, WA","Walla Walla, WA Micro Area",M2,"2",G3110,3289618915,74827643,"+46.2546061","-118.4803741",G47460,0.00548021549,0.00902842281,0.01311536318,0.01564183541,0.01788965261,0.02078766487,0.02357421512,0.02695522943,0.03215678989,0.03460895411,0.03940182055,0.04393460895,0.0566970091,3.16035373599,0.39302438303,"898","0",0.00224830512,0.00224830512
"878","34180","34180","Moses Lake, WA","Moses Lake, WA Micro Area",M2,"2",G3110,6939907170,289575234,"+47.2136328","-119.4677880",G34180,0.00044955477,0.00130543788,0.00224777384,0.0030258494,0.00495374773,0.00846373303,0.01709172646,0.02230483271,0.03296446788,0.03890377799,0.04874211118,0.05405896084,0.07169534019,4.72061184937,0.85852853635,"899","0",0.00224830512,0.00224830512
